arena,source,speaker,party,house,date,text_length,vader_label,vader_score,distilbert_label,distilbert_score,sentiment_label,sentiment_score,dominant_topic,dominant_frame,frame_utopian,frame_dystopian,frame_regulatory,frame_economic,frame_ethical,text_preview
media,GOV.UK,Chris Philp,Conservative,Commons,2022-03-23,5000,POSITIVE,0.9732,NEGATIVE,-0.9939502477645874,NEUTRAL,-0.010375123882293724,2,utopian_opportunity,5,0,3,5,3,"International collaboration on AI and data governance - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you"
media,GOV.UK,Chris Philp,Conservative,Commons,2022-06-13,5000,POSITIVE,0.9042,NEGATIVE,-0.9942739605903625,NEUTRAL,-0.04503698029518127,2,economic_industrial,6,0,2,10,2,"New Digital Strategy to make UK a global tech superpower - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how "
media,GOV.UK,Chris Philp,Conservative,Commons,2021-12-17,5000,POSITIVE,0.9889,NEGATIVE,-0.9852864742279053,NEUTRAL,0.001806762886047364,2,economic_industrial,6,3,2,8,3,"New research reveals the most pressing opportunities and barriers to trustworthy innovation in data and AI - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d"
media,The Independent,Chris Philp,Conservative,Commons,2023-02-22,5000,POSITIVE,0.9903,POSITIVE,0.5556365251541138,POSITIVE,0.7729682625770569,0,regulatory_governance,0,1,3,1,1,"Strong UK regulation of AI will protect the public, MPs told | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newsletters Subscribe now"
media,GOV.UK,Chris Philp,Conservative,Commons,2023-10-29,5000,POSITIVE,0.6908,NEGATIVE,-0.9952192902565002,NEGATIVE,-0.15220964512825014,2,economic_industrial,2,1,2,3,2,"Police urged to double AI-enabled facial recognition searches - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand"
media,The Guardian,Chris Philp,Conservative,Commons,2023-10-28,5000,POSITIVE,0.4601,NEGATIVE,-0.9940880537033081,NEGATIVE,-0.2669940268516541,5,dystopian_risk,1,3,0,2,2,"Police urged to double use of facial recognition software | Facial recognition | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle caption

 "
media,GOV.UK,Chris Philp,Conservative,Commons,2022-01-12,5000,POSITIVE,0.9747,NEGATIVE,-0.9924813508987427,NEUTRAL,-0.008890675449371332,2,economic_industrial,5,0,5,6,2,"New UK initiative to shape global standards for Artificial Intelligence - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to "
media,GOV.UK,Chris Philp,Conservative,Commons,2022-06-13,5000,POSITIVE,0.9042,NEGATIVE,-0.9942739605903625,NEUTRAL,-0.04503698029518127,2,economic_industrial,6,0,2,10,2,"New Digital Strategy to make UK a global tech superpower - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how "
media,GOV.UK,Chris Philp,Conservative,Commons,2024-04-23,5000,POSITIVE,0.9794,NEGATIVE,-0.9961966276168823,NEUTRAL,-0.008398313808441138,2,utopian_opportunity,4,0,2,4,2,"Government plan to save 38 million hours of police time - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how y"
media,The Guardian,Christian Wakeford,Labour,Commons,2024-02-06,5000,POSITIVE,0.8678,NEGATIVE,-0.9962894916534424,NEGATIVE,-0.06424474582672118,5,economic_industrial,1,1,3,4,0,"TechScape: Why is the UK so slow to regulate AI? | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 3 Next image Previous image Toggle caption

"
media,The Guardian,Christian Wakeford,Labour,Commons,2023-12-09,5000,POSITIVE,0.9433,NEGATIVE,-0.9822580218315125,NEUTRAL,-0.019479010915756212,5,dystopian_risk,2,3,2,3,1,"EU agrees ‘historic’ deal with world’s first laws to regulate AI | European Union | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle caption"
media,The Guardian,Christian Wakeford,Labour,Commons,2025-06-07,5000,POSITIVE,0.6815,NEGATIVE,-0.9948965907096863,NEGATIVE,-0.15669829535484314,5,regulatory_governance,0,1,3,3,1,"UK ministers delay AI regulation amid plans for more ‘comprehensive’ bill | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previo"
media,The Guardian,Christian Wakeford,Labour,Commons,2023-11-01,5000,POSITIVE,0.1548,NEGATIVE,-0.9980525970458984,NEGATIVE,-0.4216262985229492,5,dystopian_risk,2,4,2,2,1,"The Guardian view on AI regulation: the threat is too grave for Sunak’s light-touch approach | Editorial | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previo"
media,The Guardian,Christian Wakeford,Labour,Commons,2026-02-17,5000,NEGATIVE,-0.9493,NEGATIVE,-0.9952698349952698,NEGATIVE,-0.9722849174976349,5,economic_industrial,1,3,1,4,0,"Race for AI is making Hindenburg-style disaster ‘a real risk’, says leading expert | Science | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 2 Next image Previous image Tog"
media,The Guardian,Christian Wakeford,Labour,Commons,2026-07-07,5000,POSITIVE,0.9044,NEGATIVE,-0.9963818788528442,NEUTRAL,-0.04599093942642213,5,dystopian_risk,1,2,2,2,1,"AI models already ‘doing things their creators never intended’, Australia’s assistant technology minister warns | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation "
media,The Guardian,Christian Wakeford,Labour,Commons,2025-05-10,5000,POSITIVE,0.9596,NEGATIVE,-0.9955539107322693,NEUTRAL,-0.01797695536613464,5,dystopian_risk,0,4,0,3,0,"AI firms warned to calculate threat of super intelligence or risk it escaping human control | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1"
media,The Guardian,Christian Wakeford,Labour,Commons,2026-01-06,5000,POSITIVE,0.8735,NEGATIVE,-0.9981343150138855,NEGATIVE,-0.06231715750694272,5,regulatory_governance,0,2,3,2,2,"AI consciousness is a red herring in the safety debate | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle cap"
media,The Guardian,Christian Wakeford,Labour,Commons,2025-03-23,5000,POSITIVE,0.4662,NEGATIVE,-0.9907543659210205,NEGATIVE,-0.2622771829605103,5,economic_industrial,0,2,1,4,0,"Labour head of Commons tech group warns No 10 not to ignore AI concerns | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous"
media,The Guardian,Christian Wakeford,Labour,Commons,2026-02-17,5000,POSITIVE,0.5729,NEGATIVE,-0.9922062754631042,NEGATIVE,-0.20965313773155214,5,economic_industrial,2,0,0,5,0,"AI’s workplace revolution is here – and anxiety is rising with it | Technology | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 2 Next image Previous image Toggle caption

 "
media,The Guardian,Christian Wakeford,Labour,Commons,2023-05-03,5000,POSITIVE,0.9383,NEGATIVE,-0.7990202903747559,POSITIVE,0.06963985481262208,5,utopian_opportunity,5,4,0,3,0,"AI ‘could be as transformative as Industrial Revolution’ | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 2 Next image Previous image Toggle c"
media,The Guardian,Christian Wakeford,Labour,Commons,2026-03-30,3253,POSITIVE,0.9559,NEGATIVE,-0.997154951095581,NEUTRAL,-0.02062747554779054,5,economic_industrial,1,1,0,3,2,"UK’s big, risky AI bet – podcast | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation

 Print subscriptions
 Search jobs
 Sign in

 Eur Europe edition
 UK edition
 U"
media,The Guardian,Christian Wakeford,Labour,Commons,2025-06-05,4133,POSITIVE,0.8421,NEGATIVE,-0.9962074756622314,NEGATIVE,-0.07705373783111574,5,economic_industrial,1,3,0,6,2,"Is AI about to steal your job? – podcast | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation

 Print subscriptions
 Search jobs
 Sign in

 Eur Europe edition
 UK ed"
media,The Guardian,Christian Wakeford,Labour,Commons,2023-04-12,3978,POSITIVE,0.9361,NEGATIVE,-0.9987751841545105,NEUTRAL,-0.03133759207725523,5,economic_industrial,1,1,0,3,2,"Is artificial intelligence getting out of control? | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation

 Print subscriptions
 Search jobs
 Sign in

 Eur Europe edit"
media,The Guardian,Christopher Green,Conservative,Commons,2025-01-17,5000,POSITIVE,0.9275,NEGATIVE,-0.9969178438186646,NEUTRAL,-0.03470892190933228,5,economic_industrial,3,3,0,4,1,"Labour’s investment in AI isn’t as clever as it thinks it is | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Togg"
media,GOV.UK,Christopher Green,Conservative,Commons,2024-05-15,5000,POSITIVE,0.9607,NEGATIVE,-0.9954002499580383,NEUTRAL,-0.017350124979019166,2,utopian_opportunity,5,0,5,4,3,"About us - Regulatory Horizons Council - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you use GOV.UK, re"
media,The Guardian,Christopher Green,Conservative,Commons,2018-04-15,5000,POSITIVE,0.7512,NEGATIVE,-0.9909918308258057,NEGATIVE,-0.11989591541290284,5,ethical_rights,2,3,2,3,5,"Cambridge Analytica scandal 'highlights need for AI regulation' | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image T"
media,GOV.UK,Christopher Malthouse,Conservative,Commons,2018-06-26,5000,POSITIVE,0.9552,NEGATIVE,-0.9949318766593933,NEUTRAL,-0.01986593832969663,2,economic_industrial,6,0,2,9,4,"World-leading expert Demis Hassabis to advise new Government Office for Artificial Intelligence - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to se"
media,The Guardian,Christopher Malthouse,Conservative,Commons,2018-04-15,5000,POSITIVE,0.7512,NEGATIVE,-0.9909918308258057,NEGATIVE,-0.11989591541290284,5,ethical_rights,2,3,2,3,5,"Cambridge Analytica scandal 'highlights need for AI regulation' | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image T"
media,The Guardian,Christopher Malthouse,Conservative,Commons,2021-02-24,5000,POSITIVE,0.791,NEGATIVE,-0.9895574450492859,NEGATIVE,-0.09927872252464293,5,utopian_opportunity,3,3,0,2,3,"AI could have profound effect on way GCHQ works, says director | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image To"
media,The Guardian,Christopher Malthouse,Conservative,Commons,2023-05-03,5000,POSITIVE,0.9383,NEGATIVE,-0.7990202903747559,POSITIVE,0.06963985481262208,5,utopian_opportunity,5,4,0,3,0,"AI ‘could be as transformative as Industrial Revolution’ | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 2 Next image Previous image Toggle c"
media,The Guardian,Christopher Malthouse,Conservative,Commons,2023-10-18,5000,POSITIVE,0.5584,NEGATIVE,-0.9953675270080566,NEGATIVE,-0.21848376350402832,5,economic_industrial,1,3,1,4,0,"Terrorists could try to exploit artificial intelligence, MI5 and FBI chiefs warn | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image"
media,The Independent,Christopher Malthouse,Conservative,Commons,2025-03-10,5000,POSITIVE,0.9767,NEGATIVE,-0.9812977313995361,NEUTRAL,-0.00229886569976806,0,regulatory_governance,2,1,3,3,2,"Government urged to bring forward AI regulations which put ‘humans at heart’ | The Independent Stay up to date with notifications from The Independent
 Notifications can be managed in browser preferen"
media,The Independent,Christopher Malthouse,Conservative,Commons,2024-01-12,5000,POSITIVE,0.9773,NEGATIVE,-0.9095163941383362,NEUTRAL,0.03389180293083188,0,utopian_opportunity,3,3,3,2,1,"UK approach to AI regulation ‘complete misunderstanding’, tech pioneer warns | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newslette"
media,The Guardian,Christopher Malthouse,Conservative,Commons,2024-02-06,5000,POSITIVE,0.8678,NEGATIVE,-0.9962894916534424,NEGATIVE,-0.06424474582672118,5,economic_industrial,1,1,3,4,0,"TechScape: Why is the UK so slow to regulate AI? | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 3 Next image Previous image Toggle caption

"
media,The Guardian,Christopher Malthouse,Conservative,Commons,2024-02-06,5000,POSITIVE,0.9371,NEGATIVE,-0.9907738566398621,NEUTRAL,-0.026836928319931008,5,regulatory_governance,1,1,6,3,1,"Don’t wait for Post Office-style scandal before regulating AI, ministers told | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Pr"
media,The Guardian,Christopher Malthouse,Conservative,Commons,2024-05-27,5000,POSITIVE,0.9478,NEGATIVE,-0.9921225905418396,NEUTRAL,-0.022161295270919812,5,dystopian_risk,1,3,1,3,0,"Trying to tame AI: Seoul summit flags hurdles to regulation | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 4 Next image Previous image Toggl"
media,The Independent,Conor Burns,Independent,Commons,2018-09-02,5000,POSITIVE,0.9873,POSITIVE,0.536980926990509,POSITIVE,0.7621404634952544,0,economic_industrial,1,0,0,3,1,"Nestle pivots to health research with artificial intelligence and DNA testing for personalised diets | The Independent | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edi"
media,The Guardian,Conor Burns,Independent,Commons,2020-05-04,5000,NEGATIVE,-0.8439,NEGATIVE,-0.9981434345245361,NEGATIVE,-0.9210217172622681,5,economic_industrial,1,1,1,4,0,"UK trade minister Conor Burns resigns over loan threats | Conservatives | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle caption

 Print s"
media,The Guardian,Conor Burns,Independent,Commons,2022-10-10,5000,POSITIVE,0.3197,NEGATIVE,-0.9912493228912354,NEGATIVE,-0.3357746614456177,5,economic_industrial,1,0,0,4,2,"Conor Burns: sacked minister says he has been denied ‘natural justice’ | Conservatives | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle ca"
media,The Guardian,Conor Burns,Independent,Commons,2022-10-08,5000,POSITIVE,0.7584,NEGATIVE,-0.9972112774848938,NEGATIVE,-0.11940563874244692,5,economic_industrial,0,0,0,4,0,"Conor Burns sacked after being seen ‘touching young man’s thigh’, witness says | Conservatives | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image T"
media,GOV.UK,Conor Burns,Independent,Commons,2022-07-22,5000,POSITIVE,0.9786,NEGATIVE,-0.995210587978363,NEUTRAL,-0.008305293989181506,2,economic_industrial,3,0,2,4,2,"Jubilee design competition winner visits Ulster Carpets - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how y"
media,The Independent,Conor Burns,Independent,Commons,2024-05-20,5000,POSITIVE,0.9844,POSITIVE,0.9679459929466248,POSITIVE,0.9761729964733123,0,dystopian_risk,0,3,0,2,1,"Insider Q&A: CIA's chief technologist's cautious embrace of generative AI | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newsletters "
media,The Independent,Damian Collins,Conservative,Commons,2025-11-06,5000,POSITIVE,0.9767,NEGATIVE,-0.9872075915336609,NEUTRAL,-0.005253795766830438,0,utopian_opportunity,1,0,0,1,1,"What does vibe coding mean? The AI term crowned Collins word of the year | The Independent Stay up to date with notifications from The Independent
 Notifications can be managed in browser preferences."
media,The Independent,Damian Collins,Conservative,Commons,2023-11-01,5000,POSITIVE,0.9815,NEGATIVE,-0.776785671710968,POSITIVE,0.10235716414451601,0,economic_industrial,0,0,0,1,1,"Collins Dictionary names AI as word of the year | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newsletters Subscribe now
 Log in / Re"
